1	1
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	1
1	0
1	0
1	0
1	0
1	1
1	1
1	0
1	1
1	0
1	0
1	0
1	1
1	1
1	0
1	0
1	1
1	0
1	1
1	1
1	0
1	3
1	0
1	0
1	0
1	2
1	0
1	0
1	0
1	0
1	1
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	1
1	1
1	1
1	0
1	0
1	1
1	0
1	0
1	0
1	0
1	0
1	1
1	0
1	1
1	1
1	1
1	0
1	0
1	1
1	0
1	0
1	1
1	1
1	1
1	1
1	1
1	0
1	0
1	0
1	0
1	1
1	0
1	0
1	1
1	0
1	1
1	0
1	0
1	0
1	0
1	2
1	0
1	1
1	1
1	2
1	0
1	1
1	1
1	0
1	0
1	0
1	2
1	0
1	2
1	0
1	0
1	0
1	2
1	2
1	0
1	0
1	0
1	1
1	0
1	0
1	0
1	0
1	1
1	0
1	0
1	0
1	0
1	0
1	0
1	1
1	0
1	1
1	1
1	0
1	0
1	1
1	0
1	0
1	0
1	1
1	1
1	1
1	0
1	0
1	1
1	0
1	2
1	0
1	1
1	1
1	0
1	1
1	0
1	1
1	1
1	0
1	0
1	1
1	0
1	1
1	1
1	0
1	3
1	1
1	1
1	1
1	0
1	0
1	1
1	1
1	1
1	1
1	0
1	1
1	0
1	2
1	0
1	0
1	1
1	1
1	0
1	0
1	0
1	1
1	0
1	2
1	0
1	0
1	0
1	0
1	2
1	1
1	0
1	0
1	3
1	1
1	1
1	0
1	0
1	1
1	0
1	1
1	1
1	0
1	0
1	0
1	1
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	1
1	0
1	1
1	0
1	4
1	1
1	0
1	0
1	1
1	1
1	0
1	1
1	0
1	1
1	1
1	0
1	2
1	0
1	0
1	0
1	1
1	1
1	1
1	0
1	1
1	0
1	1
1	0
1	0
1	2
1	1
1	0
1	1
1	0
1	1
1	0
1	0
1	0
1	0
1	3
1	0
1	1
1	2
1	0
1	0
1	0
1	0
1	1
1	0
1	0
1	0
1	1
1	1
1	0
1	0
1	0
1	0
1	2
1	2
1	0
1	0
1	0
1	1
1	0
1	1
1	1
1	0
1	0
1	0
1	0
1	0
1	0
1	1
1	0
1	1
1	1
1	1
1	1
1	0
1	0
1	3
1	1
1	1
1	0
1	0
1	0
1	0
1	0
1	1
1	0
1	0
1	0
1	0
1	1
1	0
1	2
1	1
1	0
1	0
1	0
1	1
1	2
1	0
1	0
1	0
1	1
1	0
1	1
1	0
1	0
1	0
1	0
1	0
1	0
1	1
1	1
1	1
1	0
1	1
1	0
1	2
1	0
1	1
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	2
1	0
1	0
1	1
1	1
1	0
1	1
1	0
1	1
1	1
1	0
1	1
1	1
1	0
1	1
1	0
1	1
1	0
1	0
1	0
1	1
1	0
1	1
1	0
1	1
1	0
1	1
1	2
1	0
1	3
1	1
1	0
1	0
1	1
1	0
1	0
1	1
1	2
1	0
1	1
1	0
1	0
1	0
1	2
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	1
1	0
1	0
1	0
1	0
1	1
1	0
1	1
1	0
1	0
1	1
1	0
1	1
1	0
1	0
1	0
1	0
1	0
1	1
1	1
1	1
1	0
1	0
1	1
1	1
1	1
1	0
1	0
1	1
1	1
1	0
1	1
1	0
1	0
1	0
1	0
1	0
1	1
1	0
1	0
1	0
1	2
1	1
1	2
1	1
1	1
1	1
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	0
1	1
1	1
1	0
1	0
1	0
1	1
1	0
1	0
1	0
1	0
1	0
1	1
1	0
1	0
1	0
1	0
1	0
1	0
1	1
1	0
1	1
1	0
1	1
1	0
1	0
1	0
1	0
1	1
1	1
1	1
1	0
1	0
1	0
1	0
1	1
1	0
1	0
1	0
1	0
1	1
1	0
1	0
1	0
1	2
1	1
1	1
2	22
2	0
2	25
2	21
2	18
2	13
2	18
2	21
2	0
2	0
2	0
2	16
2	20
2	21
2	27
2	0
2	20
2	0
2	0
2	17
2	19
2	13
2	22
2	0
2	20
2	13
2	26
2	16
2	0
2	23
2	23
2	0
2	20
2	17
2	17
2	17
2	21
2	22
2	19
2	18
2	17
2	25
2	0
2	19
2	18
2	17
2	20
2	0
2	15
2	19
2	0
2	21
2	18
2	18
2	16
2	23
2	13
2	0
2	22
2	0
2	0
2	16
2	0
2	0
2	20
2	14
2	20
2	17
2	22
2	0
2	21
2	22
2	16
2	28
2	16
2	20
2	15
2	21
2	15
2	0
2	19
2	0
2	0
2	16
2	0
2	22
2	25
2	13
2	21
2	16
2	20
2	0
2	21
2	22
2	18
2	17
2	17
2	20
2	24
2	13
2	12
2	0
2	0
2	18
2	17
2	23
2	23
2	0
2	15
2	0
2	20
2	21
2	21
2	18
2	23
2	24
2	19
2	17
2	17
2	16
2	12
2	13
2	17
2	19
2	0
2	0
2	0
2	21
2	18
2	20
2	14
2	0
2	24
2	24
2	0
2	0
2	24
2	25
2	21
2	19
2	21
2	25
2	8
2	0
2	27
2	17
2	19
2	18
2	21
2	22
2	0
2	17
2	14
2	0
2	20
2	20
2	0
2	23
2	22
2	21
2	22
2	16
2	17
2	19
2	15
2	18
2	15
2	22
2	13
2	18
2	12
2	22
2	26
2	18
2	13
2	22
2	20
2	17
2	19
2	0
2	24
2	23
2	20
2	13
2	18
2	17
2	18
2	22
2	19
2	22
2	10
2	19
2	21
2	19
2	19
2	17
2	13
2	18
2	22
2	18
2	14
2	0
2	12
2	15
2	18
2	0
2	14
2	11
2	18
2	18
2	19
2	21
2	0
2	0
2	15
2	18
2	18
2	24
2	19
2	14
2	20
2	0
2	19
2	17
2	17
2	12
2	0
2	21
2	17
2	0
2	22
2	27
2	25
2	0
2	27
2	24
2	10
2	17
2	21
2	0
2	22
2	0
2	17
2	14
2	26
2	18
2	20
2	22
2	17
2	15
2	16
2	0
2	15
2	15
2	18
2	23
2	22
2	20
2	18
2	19
2	13
2	20
2	20
2	0
2	20
2	15
2	21
2	22
2	0
2	0
2	0
2	19
2	17
2	16
2	21
2	14
2	18
2	0
2	16
2	18
2	0
2	17
2	0
2	22
2	17
2	22
2	19
2	0
2	24
2	20
2	15
2	13
2	15
2	0
2	25
2	20
2	14
2	0
2	16
2	21
2	0
2	14
2	15
2	15
2	22
2	15
2	18
2	22
2	0
2	21
2	21
2	21
2	19
2	24
2	18
2	23
2	19
2	22
2	0
2	18
2	16
2	23
2	20
2	0
2	0
2	0
2	0
2	18
2	22
2	19
2	14
2	13
2	21
2	21
2	17
2	24
2	19
2	15
2	20
2	18
2	13
2	23
2	15
2	20
2	17
2	17
2	15
2	20
2	19
2	14
2	0
2	17
2	16
2	22
2	24
2	18
2	21
2	18
2	15
2	14
2	22
2	22
2	0
2	15
2	18
2	18
2	19
2	17
2	20
2	14
2	15
2	21
2	18
2	15
2	19
2	21
2	18
2	19
2	16
2	20
2	21
2	14
2	23
2	0
2	17
2	0
2	25
2	12
2	12
2	0
2	0
2	0
2	23
2	13
2	0
2	0
2	14
2	16
2	17
2	0
2	20
2	27
2	14
2	21
2	21
2	15
2	16
2	18
2	0
2	16
2	0
2	9
2	18
2	17
2	17
2	24
2	21
2	16
2	17
2	16
2	21
2	21
2	19
2	21
2	21
2	22
2	27
2	21
2	17
2	0
2	12
2	19
2	27
2	15
2	15
2	17
2	0
2	20
2	26
2	24
2	21
2	20
2	19
2	17
2	0
2	17
2	19
2	22
2	24
2	20
2	21
2	22
2	18
2	14
2	20
2	18
2	20
2	16
2	0
2	21
2	19
2	16
2	26
2	15
2	19
2	20
2	17
2	20
2	14
2	22
2	22
2	26
2	29
2	21
2	17
2	0
2	9
2	0
2	16
2	16
2	21
2	14
2	18
2	24
2	13
2	0
2	13
2	20
2	22
2	22
2	18
2	0
2	19
2	23
2	17
2	26
2	17
2	18
2	20
2	21
3	49
3	0
3	49
3	49
3	49
3	49
3	49
3	49
3	0
3	0
3	0
3	49
3	49
3	49
3	49
3	0
3	49
3	0
3	0
3	49
3	49
3	49
3	49
3	0
3	49
3	49
3	49
3	49
3	0
3	49
3	49
3	0
3	49
3	49
3	49
3	49
3	49
3	49
3	49
3	49
3	49
3	49
3	0
3	49
3	49
3	49
3	49
3	0
3	49
3	49
3	0
3	49
3	49
